,status,id,code_gender,flag_own_car,flag_own_realty,cnt_children,amt_income_total,name_income_type,name_education_type,name_family_status,name_housing_type,days_birth,days_employed,flag_mobil,flag_work_phone,flag_phone,flag_email,occupation_type,cnt_fam_members
10605,0,5113235,f,n,y,1,175500.0,working,secondary_/_secondary_special,married,house_/_apartment,-16704,-132,1,1,0,0,cleaning_staff,3.0
10573,0,5113119,f,n,y,1,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-10406,-2774,1,0,0,1,core_staff,3.0
4554,0,5050968,m,n,n,0,157500.0,working,secondary_/_secondary_special,married,house_/_apartment,-21677,-5400,1,0,0,0,low-skill_laborers,2.0
7449,0,5078799,f,n,y,0,274500.0,working,higher_education,civil_marriage,house_/_apartment,-19808,-390,1,1,0,0,,2.0
10672,0,5113405,m,y,y,0,450000.0,commercial_associate,higher_education,single_/_not_married,house_/_apartment,-10837,-588,1,0,0,1,sales_staff,1.0
8591,0,5091470,f,n,y,0,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-16981,-1478,1,0,1,0,,2.0
10917,0,5114137,f,n,n,0,135000.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-20875,-3785,1,0,0,0,high_skill_tech_staff,2.0
12117,0,5118299,f,n,n,2,139500.0,working,incomplete_higher,married,with_parents,-13166,-2988,1,1,1,0,core_staff,4.0
6497,0,5066648,m,y,y,0,90000.0,working,secondary_/_secondary_special,married,with_parents,-11176,-3079,1,1,0,0,,2.0
7252,0,5068968,m,y,y,1,180000.0,working,secondary_/_secondary_special,married,house_/_apartment,-15212,-1267,1,0,0,0,drivers,3.0
1158,0,5022505,f,n,y,1,720000.0,commercial_associate,higher_education,married,house_/_apartment,-16722,-2223,1,0,0,1,managers,3.0
258,0,5009673,f,n,n,0,90000.0,pensioner,secondary_/_secondary_special,widow,house_/_apartment,-21688,365243,1,0,1,0,,1.0
6315,0,5065444,f,y,n,2,270000.0,working,secondary_/_secondary_special,married,with_parents,-13258,-2300,1,0,0,0,managers,4.0
4241,0,5048027,m,y,y,2,180000.0,working,secondary_/_secondary_special,civil_marriage,house_/_apartment,-13059,-4813,1,0,0,0,laborers,4.0
983,0,5021949,f,y,y,0,445500.0,commercial_associate,higher_education,married,house_/_apartment,-12477,-456,1,0,0,0,managers,2.0
7296,1,5069078,f,n,y,1,202500.0,commercial_associate,higher_education,civil_marriage,house_/_apartment,-14069,-3093,1,0,0,1,accountants,3.0
1779,0,5024422,m,n,n,0,180000.0,working,secondary_/_secondary_special,civil_marriage,house_/_apartment,-17386,-3503,1,0,0,0,laborers,2.0
11730,0,5117266,m,n,y,0,225000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-16496,-338,1,0,0,0,medicine_staff,1.0
13808,0,5142885,f,n,n,0,81000.0,working,secondary_/_secondary_special,married,house_/_apartment,-9172,-2175,1,1,0,0,laborers,2.0
13350,0,5139327,f,n,y,0,157500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22861,365243,1,0,1,0,,2.0
7284,0,5069052,m,y,n,0,225000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-17762,-2484,1,0,0,0,laborers,2.0
11623,0,5116932,f,y,y,1,247500.0,commercial_associate,higher_education,civil_marriage,house_/_apartment,-15340,-1009,1,0,1,0,sales_staff,3.0
8063,0,5089691,f,n,n,0,67500.0,working,secondary_/_secondary_special,civil_marriage,house_/_apartment,-15563,-309,1,0,0,0,cooking_staff,2.0
5564,0,5061148,m,y,y,0,225000.0,working,secondary_/_secondary_special,married,house_/_apartment,-19032,-412,1,1,0,0,laborers,2.0
2,0,5008811,f,n,y,0,270000.0,commercial_associate,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-19110,-3051,1,0,1,1,sales_staff,1.0
12285,0,5125178,f,n,y,2,90000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-17384,-1138,1,0,0,0,cooking_staff,4.0
7586,0,5079173,f,n,y,0,270000.0,pensioner,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-22030,365243,1,0,0,0,,1.0
5382,0,5056079,f,n,y,0,126000.0,state_servant,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-12042,-2308,1,0,0,1,core_staff,1.0
3875,0,5045948,f,y,n,1,387000.0,working,higher_education,married,house_/_apartment,-13168,-2574,1,0,0,0,managers,3.0
11763,0,5117360,m,y,y,1,180000.0,working,higher_education,married,with_parents,-11917,-1680,1,1,0,0,laborers,3.0
3978,0,5046258,f,n,y,0,157500.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-18008,-2361,1,1,0,0,,2.0
10412,0,5112665,f,n,y,0,148500.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-19826,-2888,1,0,0,1,high_skill_tech_staff,1.0
5399,0,5056115,f,n,n,2,99000.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-14360,-4660,1,0,1,1,cleaning_staff,4.0
9538,0,5096982,f,y,y,1,247500.0,working,secondary_/_secondary_special,married,with_parents,-12378,-3229,1,0,0,0,managers,3.0
8111,0,5089858,f,y,n,1,108000.0,working,secondary_/_secondary_special,married,house_/_apartment,-15732,-95,1,0,0,1,sales_staff,3.0
12449,0,5125749,f,n,y,0,99000.0,working,secondary_/_secondary_special,married,house_/_apartment,-20064,-3360,1,1,1,0,sales_staff,2.0
8628,0,5091552,f,n,y,0,247500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-12309,-2788,1,0,1,0,laborers,2.0
11496,0,5116596,f,n,n,0,144000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22643,365243,1,0,1,0,,2.0
8157,0,5090010,f,n,y,0,148500.0,working,incomplete_higher,married,house_/_apartment,-9909,-3048,1,1,0,0,,2.0
5165,0,5054156,f,n,n,0,67500.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-20037,-4929,1,0,1,0,laborers,1.0
6367,0,5065623,m,n,y,0,247500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-15302,-596,1,1,1,0,laborers,2.0
10298,0,5106068,m,y,n,0,261000.0,state_servant,higher_education,married,municipal_apartment,-11117,-2676,1,0,0,0,core_staff,2.0
3051,0,5037007,f,n,y,0,67500.0,pensioner,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-20456,365243,1,0,1,0,,1.0
3695,0,5045162,f,y,y,2,126000.0,working,incomplete_higher,married,house_/_apartment,-11432,-129,1,0,1,0,core_staff,4.0
11088,0,5115461,m,n,n,0,157500.0,commercial_associate,higher_education,civil_marriage,house_/_apartment,-9361,-164,1,1,0,0,waiters/barmen_staff,2.0
10032,0,5105258,m,y,y,0,81000.0,working,secondary_/_secondary_special,married,house_/_apartment,-13527,-1153,1,0,0,0,high_skill_tech_staff,2.0
3578,0,5042028,m,n,n,0,90000.0,working,secondary_/_secondary_special,married,house_/_apartment,-11496,-1737,1,1,0,0,laborers,2.0
8162,0,5090027,f,n,y,0,126000.0,working,higher_education,married,house_/_apartment,-10075,-460,1,0,1,1,core_staff,2.0
4469,0,5050612,f,n,n,0,76500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-14393,-3239,1,0,0,0,,2.0
8406,0,5090843,f,y,y,0,144000.0,working,secondary_/_secondary_special,married,house_/_apartment,-21871,-5665,1,1,1,0,cooking_staff,2.0
14181,0,5146005,m,y,y,0,225000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-10177,-189,1,0,0,1,managers,1.0
7446,0,5078796,f,n,y,0,274500.0,working,higher_education,civil_marriage,house_/_apartment,-19808,-390,1,1,0,0,,2.0
12609,0,5126230,f,y,n,0,180000.0,pensioner,higher_education,separated,house_/_apartment,-23603,365243,1,0,0,0,,1.0
5893,0,5061882,f,n,y,0,292500.0,commercial_associate,higher_education,married,house_/_apartment,-18942,-4854,1,1,0,0,sales_staff,2.0
13058,0,5135934,f,n,n,0,76500.0,pensioner,secondary_/_secondary_special,widow,house_/_apartment,-20775,365243,1,0,1,0,,1.0
2170,0,5028487,m,y,y,0,405000.0,working,secondary_/_secondary_special,married,house_/_apartment,-16319,-1086,1,1,0,0,managers,2.0
5779,0,5061609,m,y,y,1,225000.0,working,secondary_/_secondary_special,married,house_/_apartment,-11378,-867,1,0,1,0,drivers,3.0
6286,0,5065355,m,n,y,0,157500.0,working,secondary_/_secondary_special,married,house_/_apartment,-21199,-5069,1,0,0,1,managers,2.0
10778,0,5113746,f,n,y,1,94500.0,working,higher_education,separated,house_/_apartment,-14559,-1472,1,0,1,1,laborers,2.0
9191,0,5095789,m,y,n,0,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-16624,-4054,1,0,0,0,laborers,2.0
1701,0,5024203,f,n,y,0,202500.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-16278,-2712,1,1,1,0,,1.0
6189,0,5062535,f,y,y,0,135000.0,commercial_associate,higher_education,civil_marriage,house_/_apartment,-13114,-1812,1,0,0,1,medicine_staff,2.0
8437,0,5090936,f,y,n,0,148500.0,commercial_associate,higher_education,married,house_/_apartment,-12655,-2043,1,1,0,0,high_skill_tech_staff,2.0
7348,0,5069248,f,n,n,0,180000.0,working,higher_education,single_/_not_married,house_/_apartment,-13619,-385,1,0,0,0,it_staff,1.0
4514,0,5050780,m,n,n,0,180000.0,state_servant,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-10294,-1992,1,0,0,0,laborers,1.0
12569,0,5126136,m,y,n,2,202500.0,working,secondary_/_secondary_special,married,house_/_apartment,-15904,-3787,1,0,0,0,laborers,4.0
5688,0,5061397,m,n,y,0,72900.0,pensioner,lower_secondary,married,house_/_apartment,-23423,365243,1,0,0,0,,2.0
2701,0,5033592,f,n,y,1,180000.0,working,secondary_/_secondary_special,married,house_/_apartment,-15703,-1844,1,0,0,0,medicine_staff,3.0
1850,0,5024566,f,n,n,0,270000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-11734,-2164,1,0,1,1,high_skill_tech_staff,1.0
10255,0,5105941,m,y,n,1,202500.0,working,secondary_/_secondary_special,married,house_/_apartment,-15974,-4867,1,0,0,1,drivers,3.0
1178,0,5022583,f,n,y,0,202500.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-17803,-10079,1,0,1,0,core_staff,1.0
1212,0,5022712,m,n,y,0,157500.0,working,secondary_/_secondary_special,married,house_/_apartment,-23406,-2617,1,0,0,0,security_staff,2.0
14161,0,5145923,m,y,y,1,180000.0,commercial_associate,higher_education,married,house_/_apartment,-15131,-1466,1,0,0,1,,3.0
2711,0,5033613,m,y,y,0,117000.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-21764,-809,1,0,1,0,laborers,2.0
6936,0,5067923,f,n,y,0,112500.0,pensioner,secondary_/_secondary_special,widow,house_/_apartment,-22743,365243,1,0,0,0,,1.0
7261,0,5069001,m,y,y,0,225000.0,working,higher_education,married,house_/_apartment,-18537,-354,1,0,0,0,sales_staff,2.0
8215,0,5090181,f,n,y,0,360000.0,working,secondary_/_secondary_special,widow,house_/_apartment,-20452,-7310,1,0,1,0,sales_staff,1.0
11391,0,5116304,f,n,y,0,180000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22655,365243,1,0,0,0,,2.0
1302,0,5022961,m,y,y,0,112500.0,working,secondary_/_secondary_special,married,house_/_apartment,-18293,-521,1,1,0,0,,2.0
10332,0,5106160,m,y,y,0,472500.0,working,secondary_/_secondary_special,married,house_/_apartment,-19099,-3413,1,0,0,0,managers,2.0
3155,0,5038577,f,n,y,0,112500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-24327,365243,1,0,0,0,,2.0
1079,0,5022275,m,y,y,0,131400.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-23646,365243,1,0,0,0,,2.0
12682,0,5126432,m,y,n,0,180000.0,working,secondary_/_secondary_special,married,house_/_apartment,-16898,-1018,1,1,0,0,laborers,2.0
3783,0,5045639,m,y,y,1,139500.0,working,secondary_/_secondary_special,married,house_/_apartment,-14355,-5557,1,1,0,0,laborers,3.0
8576,0,5091412,f,n,y,0,135000.0,working,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-17579,-1904,1,1,0,0,laborers,1.0
3371,0,5041407,f,n,n,0,211500.0,pensioner,higher_education,separated,municipal_apartment,-20601,365243,1,0,1,0,,1.0
4217,0,5047975,f,n,n,0,180000.0,working,secondary_/_secondary_special,widow,municipal_apartment,-21413,-461,1,0,0,0,cleaning_staff,1.0
1561,0,5023816,f,y,y,1,225000.0,commercial_associate,higher_education,married,house_/_apartment,-17002,-803,1,1,1,0,managers,3.0
14088,0,5145741,f,n,n,0,81000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-23877,365243,1,0,0,0,,2.0
7579,1,5079166,m,y,n,0,202500.0,working,secondary_/_secondary_special,married,with_parents,-13720,-1394,1,0,0,0,laborers,2.0
9230,0,5095958,f,n,n,0,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-16395,-7371,1,1,0,0,managers,2.0
11099,0,5115490,f,n,y,0,225000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-22034,365243,1,0,0,0,,2.0
12781,0,5126708,f,n,y,0,112500.0,pensioner,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-20132,365243,1,0,1,0,,1.0
6797,0,5067520,f,n,y,0,675000.0,working,secondary_/_secondary_special,married,house_/_apartment,-17964,-6594,1,0,0,1,,2.0
8114,0,5089883,f,n,y,0,144000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-19002,365243,1,0,0,0,,2.0
9868,1,5104869,f,n,y,0,112500.0,working,higher_education,married,house_/_apartment,-12114,-4004,1,0,0,0,accountants,2.0
8717,0,5091791,m,y,y,1,135000.0,working,secondary_/_secondary_special,married,house_/_apartment,-15216,-2969,1,1,0,0,low-skill_laborers,3.0
4487,0,5050684,f,n,n,0,157500.0,working,secondary_/_secondary_special,widow,house_/_apartment,-17963,-197,1,0,0,0,cleaning_staff,1.0
4776,0,5053056,f,n,y,0,67500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-20575,365243,1,0,1,0,,2.0
7662,0,5085747,f,n,y,1,202500.0,working,secondary_/_secondary_special,married,house_/_apartment,-14060,-261,1,0,0,0,medicine_staff,3.0
687,0,5010981,m,y,n,1,270000.0,working,incomplete_higher,married,house_/_apartment,-15053,-3386,1,0,0,0,managers,3.0
3422,0,5041536,f,n,y,1,135000.0,pensioner,secondary_/_secondary_special,civil_marriage,house_/_apartment,-19295,365243,1,0,0,0,,3.0
7961,0,5089404,f,y,n,0,562500.0,working,higher_education,married,house_/_apartment,-14654,-2836,1,1,0,0,managers,2.0
640,0,5010862,m,y,y,1,450000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-18173,-678,1,0,1,1,core_staff,3.0
1474,0,5023531,f,n,y,0,274500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-20459,-6930,1,0,0,0,high_skill_tech_staff,2.0
3014,0,5036889,f,n,y,0,112500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-19709,365243,1,0,0,0,,2.0
11375,0,5116260,f,n,y,4,180000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-17468,-7413,1,0,0,0,core_staff,6.0
6897,0,5067810,m,y,y,0,157500.0,working,secondary_/_secondary_special,civil_marriage,house_/_apartment,-18778,-1785,1,0,0,0,,2.0
13983,0,5143348,m,n,y,0,153000.0,working,secondary_/_secondary_special,married,house_/_apartment,-13774,-1838,1,0,0,0,laborers,2.0
3029,0,5036933,f,n,y,0,225000.0,pensioner,secondary_/_secondary_special,separated,house_/_apartment,-20978,365243,1,0,1,0,,1.0
8751,0,5091920,f,n,y,0,67500.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-24074,365243,1,0,0,0,,2.0
10810,0,5113831,f,n,y,0,157500.0,state_servant,higher_education,married,house_/_apartment,-20163,-223,1,1,1,0,core_staff,2.0
12121,0,5118306,f,y,n,0,67500.0,working,secondary_/_secondary_special,married,house_/_apartment,-18198,-2106,1,0,1,0,sales_staff,2.0
7474,0,5078849,m,y,y,0,135000.0,working,higher_education,civil_marriage,house_/_apartment,-19322,-663,1,1,1,0,laborers,2.0
9844,0,5100433,m,y,y,1,225000.0,working,secondary_/_secondary_special,married,house_/_apartment,-14330,-2530,1,0,0,0,core_staff,3.0
14290,0,5146514,f,n,y,1,225000.0,state_servant,secondary_/_secondary_special,single_/_not_married,house_/_apartment,-15899,-3993,1,0,0,0,,2.0
7877,0,5089147,f,y,n,0,202500.0,commercial_associate,secondary_/_secondary_special,civil_marriage,with_parents,-14228,-5330,1,0,1,0,,2.0
5793,0,5061637,f,n,y,0,225000.0,pensioner,secondary_/_secondary_special,married,municipal_apartment,-21664,365243,1,0,1,0,,2.0
9622,0,5099789,m,y,n,0,252000.0,working,higher_education,married,house_/_apartment,-15227,-5300,1,1,1,0,laborers,2.0
6028,0,5062208,f,n,y,0,112500.0,commercial_associate,higher_education,married,house_/_apartment,-17472,-1202,1,1,1,0,,2.0
11029,0,5114545,f,n,y,0,166500.0,working,incomplete_higher,married,house_/_apartment,-10794,-4029,1,0,0,1,laborers,2.0
5957,0,5062051,f,n,y,1,315000.0,commercial_associate,secondary_/_secondary_special,separated,municipal_apartment,-18794,-1842,1,0,1,0,cleaning_staff,2.0
12643,0,5126320,f,n,n,0,270000.0,working,secondary_/_secondary_special,married,house_/_apartment,-17778,-1719,1,1,1,0,high_skill_tech_staff,2.0
12409,0,5125658,m,y,n,0,247500.0,commercial_associate,higher_education,married,house_/_apartment,-16269,-803,1,1,0,0,drivers,2.0
7315,0,5069139,f,n,n,0,135000.0,commercial_associate,higher_education,married,with_parents,-15360,-413,1,0,0,1,core_staff,2.0
2104,0,5028281,f,n,n,1,157500.0,commercial_associate,incomplete_higher,married,with_parents,-11941,-2760,1,0,0,0,,3.0
13748,0,5142741,m,n,n,1,360000.0,working,higher_education,married,house_/_apartment,-11112,-469,1,1,1,0,managers,3.0
3140,0,5038543,m,y,n,0,225000.0,working,secondary_/_secondary_special,married,house_/_apartment,-9479,-1143,1,0,0,0,laborers,2.0
9506,0,5096864,m,y,y,0,180000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-17975,-3476,1,0,0,0,drivers,2.0
12966,1,5135636,m,y,y,0,195750.0,working,secondary_/_secondary_special,married,house_/_apartment,-18836,-931,1,1,1,0,laborers,2.0
1765,0,5024385,m,n,y,0,270000.0,working,secondary_/_secondary_special,married,house_/_apartment,-12555,-1858,1,0,0,0,core_staff,2.0
14547,0,5149105,m,n,y,2,270000.0,working,secondary_/_secondary_special,married,house_/_apartment,-12488,-3608,1,0,0,0,security_staff,4.0
2858,0,5035588,f,n,y,0,72000.0,state_servant,secondary_/_secondary_special,married,house_/_apartment,-16788,-5759,1,0,0,0,,2.0
12985,0,5135726,f,n,y,1,112500.0,working,secondary_/_secondary_special,widow,house_/_apartment,-14199,-2970,1,1,1,0,private_service_staff,2.0
12946,0,5135605,f,n,y,0,157500.0,working,secondary_/_secondary_special,married,house_/_apartment,-19064,-2939,1,0,0,0,,2.0
7431,0,5069532,f,n,y,0,162000.0,working,higher_education,single_/_not_married,house_/_apartment,-20094,-3488,1,0,0,0,,1.0
5559,0,5061142,f,y,y,0,90000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-21454,365243,1,0,0,0,,2.0
4628,0,5051260,f,n,n,0,180000.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-17935,-4245,1,0,0,0,sales_staff,2.0
14157,1,5145919,m,y,y,1,180000.0,commercial_associate,higher_education,married,house_/_apartment,-15131,-1466,1,0,0,1,,3.0
7352,0,5069252,f,n,n,0,180000.0,working,higher_education,single_/_not_married,house_/_apartment,-13619,-385,1,0,0,0,it_staff,1.0
9640,0,5099828,f,n,n,0,157500.0,commercial_associate,secondary_/_secondary_special,married,house_/_apartment,-12035,-1587,1,1,0,0,sales_staff,2.0
14544,0,5149092,m,n,y,1,202500.0,working,secondary_/_secondary_special,married,house_/_apartment,-14614,-563,1,0,0,0,laborers,3.0
8128,0,5089937,f,n,y,0,157500.0,state_servant,higher_education,single_/_not_married,house_/_apartment,-19984,-917,1,0,0,0,,1.0
1036,0,5022138,f,n,y,0,126000.0,pensioner,secondary_/_secondary_special,married,house_/_apartment,-20681,365243,1,0,0,0,,2.0
4718,0,5052852,f,n,y,2,270000.0,working,secondary_/_secondary_special,married,house_/_apartment,-14197,-1389,1,0,0,0,sales_staff,4.0
7995,0,5089511,f,y,n,1,405000.0,working,secondary_/_secondary_special,married,rented_apartment,-13810,-1678,1,1,1,1,core_staff,3.0
815,0,5021410,f,n,y,0,270000.0,working,secondary_/_secondary_special,married,house_/_apartment,-20066,-3988,1,1,1,0,private_service_staff,2.0
